Distance_m,Slope_deg,Curvature_1_m
99.22024849140438,-0.9602340036861507,5.404108046307324e-06
100.22244915031048,-0.7578059344976038,2.6362060439342742e-05
101.22416760511796,-0.5547115729771431,7.174404039089714e-05
102.22638047783433,-0.3513337892768626,0.000102570432415454
103.22911047476448,-0.14812380051831617,6.61808421987839e-05
104.23146333769452,0.05500745225551252,-1.130279414309268e-05
105.23334616469496,0.2578787001313466,-3.014933322594814e-05
106.23664145942247,0.4614606579689665,1.1101585513849859e-05
107.23787848740082,0.6644383569932885,5.5236049026291474e-05
108.24057231875688,0.8671341980509151,0.00011144397498680185
109.24326615010837,1.0704494842579269,0.00017688455813971008
110.24547902248328,0.8279250228503664,0.00020976571872627402
111.24769189451145,0.5422857991605733,0.0002053459891230268
112.24990476722782,0.6588620051105196,0.00019496460761151386
113.25206927877302,0.7734642830001859,0.00019402081820891402
114.25491958671134,0.8868768909954963,0.0001955163899528596
115.25677864596253,0.9985457698715932,0.00021536698310685657
116.25917526784757,1.1078322858962062,0.0002656707956905367
117.26211140270786,1.216340207217664,0.00032599532798437993
118.26405514083353,1.3234178295390502,0.0003405401258524411
119.26603486031127,1.427734957332883,0.00029277642681584424
120.26871947584233,1.5307912648068882,0.00026305405703169147
121.27092390403682,1.6326392905272422,0.00029833009514812465
122.27312833153812,1.7324408695228548,0.0003611222326800886
123.27536621738935,1.830568356135901,0.00039376840815575
124.27760410289692,1.9270489794377132,0.0003701333703250882
125.27984198840448,2.021903876196118,0.0003312896002921032
126.28203400677826,2.1150828082258095,0.00031998816119639255
127.2842277144294,2.2059830726239302,0.0003305006387400004
128.2869113522025,2.2963700383667622,0.0003732220247330763
129.28862083677333,2.3843865529336026,0.00040995674627313915
130.29131466847141,2.4702857460667924,0.00039390141046723566
131.2935153270312,2.554990838849422,0.00036277598660458706
132.29620915838726,2.638117654307925,0.00032303918631500315
133.2984011771068,3.123052568511399,0.00028185491302323915
134.30059319582634,3.563325832985709,0.0002723387136953185
135.30327222599743,3.5617230677007234,0.0002544794174877704
136.3044968903061,3.559247252065879,0.00021045109419425174
137.30670131815197,3.1091897196818534,0.00018631361617498673
138.30939677908756,2.617515012745824,0.00017442886285289977
139.31208139462154,2.5284151746932135,0.0001285966663369699
140.31428205352765,2.4370622708441005,8.766597409785931e-05
141.31696569130077,2.3450399084398463,0.00011337387723288853
142.3181917270854,2.2498672677581784,0.0001739749467701442
143.32135853811437,2.152229316928061,0.0002466842414994727
144.32356296596024,2.056133812417814,0.00032862284700049945
145.32479770875122,1.9559331061158431,0.00038526343381429574
146.32749316934243,1.8530218065823973,0.0003977645756960526
147.33017778487348,1.7507321270786198,0.0003764442786703098
148.33189194726435,1.6460110265714245,0.00035525646983460446
149.3345765624506,1.5394101663775552,0.000349259574337473
150.33629072449338,1.4310201900778157,0.00034636558022770026
151.33946513155664,1.3210396709083418,0.0003397437291343437
152.34117929359942,1.2102375383700281,0.0003171977839529606
153.3433837214453,1.0967122430142957,0.0002575089581892845
154.3456022471558,0.9816243068666798,0.00017393812412049673
155.34831381302354,0.8650562516343853,0.00012062773841846819
156.35053233873404,0.7470906371284424,0.00014902195374581984
157.35273676658397,0.6270908278484583,0.00023305084069147322
158.35542138211503,0.5055080633788546,0.0002773126623042195
159.35761697425292,0.3824349773613957,0.00027202221658767517
160.35981256638863,0.2575399489087699,0.0002659516526093102
161.36200815852652,0.1309771620789003,0.000263399508122581
162.36420375066223,0.002778580257141421,0.00018036140250252903
163.3668883661962,-0.12714782700071606,-1.4174616145049612e-05
164.3690839583319,-0.2588009778589135,-0.00017131225916080568
165.37079129633193,-0.3918630056808332,-0.00024477169582658246
166.37347032581144,-0.5268763287782642,-0.0003144250275889237
167.3751776641566,-0.6632857513631893,-0.0003944769877112779
168.37785669398244,-0.3973486733241588,-0.00040296616502998495
169.37956247281582,-0.17484693258970022,-0.0002298932663094426
170.38175449153505,0.04761397051230389,2.2047821118024622e-05
171.3849189637425,0.3134852722288336,0.00015224377528015159
172.3866247425759,0.17718271280937473,0.0001962801197895106
173.38881845022703,0.04223813939538385,0.00024035882237753766
174.39149715413086,-0.09096579186907405,0.00026206541019291985
175.39417585803469,-0.22262954052738015,0.0002348974414148844
176.39590210889367,-0.352392851230867,0.0001644275248157905
177.39859756982926,-0.4807377384405003,0.00010380304581524092
178.40032382034397,-0.6073488987956247,6.715370420511435e-05
179.40251941282688,-0.7321187396752762,2.7052148750327466e-05
180.40471312047802,-0.8553295013723059,-9.902838621595333e-06
181.40690682812917,-0.9768669427262604,-3.028375662539542e-05
182.4091005357803,-1.0964367814575942,-1.855208704943572e-05
183.41177956525982,-1.2146539271255756,2.2374961994914537e-05
184.41397515774273,-1.3314331461111482,5.022391244601589e-05
185.41617074953342,-1.4455180034384985,6.233917912336974e-05
186.41933756056238,-1.559539570862285,7.116015756030691e-05
187.4205723030044,-1.6712294618041081,7.957009751814143e-05
188.42326776394,-1.7803109322013924,7.87995574739993e-05
189.4254721921345,-1.8883653870136918,3.278363511705061e-05
190.4281676530701,-1.995308067328605,-3.52842684571281e-05
191.4299338750318,-2.099947360071571,-7.354998664122694e-05
192.43266680475384,-2.2031455606852997,-7.085506320297077e-05
193.43443302705893,-2.304495245540109,-2.8677075480628766e-05
194.43714459258274,-2.404400655957859,1.785665747594222e-05
195.43885875462553,-2.503042787826088,3.0284476870836032e-05
196.44105434710843,-2.598206616984784,2.0398483308575944e-05
197.44373896229467,-2.6929384066247217,1.083053957017461e-05
198.44594339048916,-2.383495628372945,1.4358448008870608e-05
199.44816191619967,-1.6673086705036981,3.870084235665392e-05
200.45038044191017,-1.3502100681015734,7.528749331118063e-05
201.45259896762067,-1.432131932505886,9.322243927980881e-05
202.45432521847965,-1.5079026610118833,8.436249394135095e-05
203.4575124783208,-1.5795451217493977,7.054961925172606e-05
204.4592387291798,-1.6464092460457291,6.58897168232469e-05
205.4619341901154,-1.7075976664267778,7.060969824306423e-05
206.4641527158259,-1.76498801196981,6.613916948628111e-05
207.46589632008238,-1.8160911537704694,4.126159700379884e-05
208.46860788595012,-1.862263570563033,1.1513437780040666e-05
209.47082641166062,-1.9047577636799373,-8.343092601496264e-06
210.4725700159171,-1.9408591779457345,-1.3264453589034392e-05
211.47528158178486,-1.971526608022571,2.3710467922014326e-07
212.4779931476526,-1.5952014036144422,2.7126210998583966e-05
213.4797367519091,-1.2550384151941338,4.5095951851610214e-05
214.48194117975495,-1.3529752784236353,4.052847315425093e-05
215.48414560794944,-1.4445124563217322,2.629182742722788e-05
216.48635003545076,-1.5293858050872602,1.7620015188287447e-05
217.48855446329662,-1.6071848224484429,1.3853572035343443e-05
218.49124992423222,-1.6787392965988848,4.141150603844435e-06
219.49346844994272,-1.7435810659936366,-1.0248605393025235e-05
220.4961639112275,-1.8022803423538787,-2.2188056713482467e-05
221.49789016174222,-1.8538123447873567,-3.4143814186337865e-05
222.50057477727327,-1.8983157455766333,-5.429490159118132e-05
223.50277036941117,-1.9375079731440392,-7.383414533720048e-05
224.50447770740968,-1.9691045849471918,-8.082834137353303e-05
225.50667329954757,-1.9926076333079439,-6.016216457876884e-05
226.50984011057477,-2.0114068157326046,-1.4634315046449196e-05
227.5115474485748,-2.0235226090585803,1.0736917927656232e-05
228.51422647840062,-2.4322192063133437,6.6761945606839625e-06
229.51593381639913,-2.7921535828730355,-2.5184119902443695e-05
230.5186184319331,-2.702336542116649,-6.797688457385701e-05
231.5203325939759,-2.6070981538596167,-9.07591687278577e-05
232.52350700069084,-2.507257309505219,-9.071575725055874e-05
233.5252211630817,-2.4038306934850957,-6.363281214164757e-05
234.52741675521742,-2.738612329377516,-3.849386326269137e-05
235.5296123473553,-3.110843870587278,-4.146225540008915e-05
236.53229137718114,-3.077626514345565,-4.18755744121395e-05
237.53448696931684,-3.04256339422779,-2.5457977475367385e-05
238.53620113135963,-3.0019963683429873,-1.956692185303004e-05
239.5388857468936,-2.958061125589201,-2.4739500201371766e-05
240.54109017473948,-2.911588228130284,-4.563057261254489e-06
241.54377479027346,-2.8617438525302044,3.578239742760434e-05
242.54597921811933,-2.809280979871228,6.491969342918468e-05
243.5481836459652,-2.7534361998009316,7.33680927044639e-05
244.54990989682418,-2.693634859580807,4.0092381903994657e-05
245.5521143246741,-2.629206084890566,-1.3683091879700389e-05
246.5548097856097,-2.5626967277873147,-5.295414002843427e-05
247.5570283113202,-2.494110406306116,-7.10013249259206e-05
248.5587545621792,-2.419860733237747,-5.888813855260237e-05
249.56194182236456,-2.342755886253912,-3.7450178171669505e-05
250.56414624986587,-2.668146352031863,-1.7934231910894417e-05
251.56585358821104,-2.946861589662924,4.246455904171532e-06
252.56804560693058,-2.7776986183088206,1.797360661561623e-05
253.5707246364101,-2.608164979160444,1.9663720769149468e-05
254.572920228893,-2.4370747534140595,8.232477227001298e-06
255.5756156898286,-2.264619556818772,-1.8669339974160322e-05
256.5773419406876,-2.0901849732911284,-3.9665616475606126e-05
257.5800374012788,-1.9137087530675676,-3.940525536311771e-05
258.58176365248727,-1.7362448720872385,-3.606566606692307e-05
259.58398217819774,-1.5557348024756683,-2.159634738241196e-05
260.5866937440655,-1.374576081229695,7.526229777483575e-06
261.588437348322,-1.1916655188735477,2.2081366974747313e-05
262.5911489138391,-1.0063204798488095,3.1092448411232055e-05
263.59384437512387,-0.8201097710609502,2.9624751523795936e-05
264.59604880296973,-0.6322073714166738,1.2380288397364504e-05
265.598253230471,-0.442379473209214,9.491079336861277e-06
266.6004576586655,-0.6547694072122883,1.178835584638267e-05
267.6026620865114,-0.8242690886512286,1.5333847769373017e-05
268.60486651401266,-0.5478686350784086,2.690563149130994e-05
269.6070709418585,-0.7177020627134315,3.014157779594244e-05
270.6087851042494,-0.9300155977422434,2.882906238102662e-05
271.6109895320953,-0.7399371229371468,2.147577708345464e-05
272.6131939595966,-0.5517817412934818,-1.4033198090431353e-06
273.61539838779106,-0.3652357416675812,-2.4344137604232387e-05
274.6180938487267,-0.18034596972253003,-3.4846860644104315e-05
275.62029827622797,0.0027024307092169083,-3.59782699718422e-05
276.6229937371636,0.18417512255889487,-3.755975575128846e-05
277.6256891980992,0.36419842239740013,-4.021832113435086e-05
278.6274154493077,0.5422013944232574,-3.4229235431887446e-05
279.63011091024333,0.7186582500444626,-2.0977624154649222e-05
280.6323153377446,0.8938747179407648,-9.194389757406217e-06
281.6340295001355,1.066676788692238,-7.648315148964027e-06
282.63671411532175,1.2383006504032668,-1.838421173862936e-05
283.63842827736454,1.4079076069886212,-3.4970327534412257e-05
284.64111289324336,1.5761588813764396,-5.2115769074330375e-05
285.6428202308967,1.7428535733182482,-7.20178405171701e-05
286.6450158233796,1.90616736664064,-9.538713908682387e-05
287.6481826340617,2.0692511863922767,-0.00010332502871239022
288.6503782261996,1.8280669401788912,-9.727920065206637e-05
289.6525738183353,1.6254153906103372,-9.20962127108911e-05
290.65476941047325,1.864998649035622,-8.958731482352013e-05
291.65696500295616,2.101190529176861,-9.320493748168297e-05
292.6591605947469,2.3339858776107576,-9.095243621742272e-05
293.6613561872298,2.5633851506065306,-7.92020712080977e-05
294.66354820560355,2.7886488176780415,-7.383323722733861e-05
295.66622723542935,3.012066349672948,-7.51784748067967e-05
296.6679345737745,3.231024571674931,-6.379672004892525e-05
297.670613603254,3.446084367715474,-4.462047071093455e-05
298.6728180314485,3.658263405744579,-4.078409803786111e-05
299.67550264663475,3.4229677497269546,-4.25796981648276e-05
300.6777070744806,3.1433195821874604,-4.480996677957927e-05
301.6794212368715,3.2578861146699185,-6.062915461974409e-05
302.6825880475536,3.368394939444705,-7.940691658857916e-05
303.68478006627316,3.4761757239696194,-8.201949117222441e-05
304.6869720849927,3.5773761513772464,-7.222168298936863e-05
305.6891641037119,3.6744879828641324,-6.451717356433336e-05
306.6908714417119,3.764709246132322,-6.150666960306008e-05
307.69356690264755,3.850971383658048,-5.595197005838285e-05
308.69529315350655,3.9311379463375205,-4.513439047156667e-05
309.6984804133477,4.0074668736449475,-3.3312879486698985e-05
310.70020666455616,4.081632353942411,-1.979569255773574e-05
311.70192082659895,4.14490547693304,-7.24639014505729e-06
312.7050952336586,4.206269737710401,-1.178197400174472e-05
313.70680939570474,3.8202108532535384,-3.8777257756134414e-05
314.7094940112358,3.3842890422396605,-6.309238099662819e-05
315.71120817328193,3.343707470313801,-6.710517566190407e-05
316.71437498430913,3.2963991623997253,-6.560652771493616e-05
317.71657057644705,3.2448987857438247,-5.865615753283296e-05
318.71876616858276,3.1858953184065166,-4.267389850261097e-05
319.7204735065828,3.1187587441618074,-3.313344374752918e-05
320.72315812211383,3.0449024866498897,-2.908028697195727e-05
321.72535371425175,2.965946706389879,-2.2033603650987592e-05
322.72754930638746,2.8795752479138335,-2.668596459564984e-05
323.7297448985254,2.786545191508343,-4.6058147703699286e-05
324.7319404906611,2.68685382427581,-5.548168614079168e-05
325.734136082799,2.5804984335926306,-4.793515124646031e-05
326.73633167458974,2.466340276596719,-3.574386639243057e-05
327.7394984859638,2.3471329809536243,-1.9867810491922736e-05
328.7412058236171,2.221998157475483,-1.600784766633356e-07
329.74339784233666,2.532842004168309,5.14635290498366e-06
330.7460765462405,2.881800907865081,-2.0624038356131235e-06
331.74778232541945,2.8220556482315096,-7.026011743774582e-06
332.7504610293233,2.756546560629225,-1.1363378784891976e-05
333.7526530480428,2.687444973775072,-1.0235517215045974e-05
334.7548450664166,2.612665534645424,-7.610295272663912e-06
335.7570370851361,2.532890986160875,-1.171887820239968e-05
336.7592291042011,2.4475472910956775,-1.525576419350068e-05
337.7619081340269,2.3577519280891086,-1.3257949553998096e-05
338.7641037258176,2.263573065997148,-7.0475834667089785e-06
339.7662993183005,2.163802992756535,1.1470069158305787e-06
340.76849491009125,2.059030295596547,2.164462224206204e-06
341.77069050257415,1.9492536563131528,-3.9645178823151275e-07
342.7728860943649,1.8340535398807698,2.6321737241618074e-06
343.7755707102437,1.714236278284318,-4.371454736921516e-06
344.7777663020344,1.589532432876649,-1.755410751921637e-05
345.7804509175655,1.4603420289873845,-1.749678372329627e-05
346.7816755825666,1.3256948377885212,-1.1824081737960657e-05
347.78436019775285,1.1851315020046593,2.529689933700383e-06
348.78655578989077,1.0406270737838776,2.3907545994670737e-05
349.7887513820265,0.8906109766964269,4.722859689740185e-05
350.7914359975605,0.7355902594752775,7.308353939224818e-05
351.79411502773155,1.022339410601222,7.624723437147628e-05
352.7958208062197,1.3458750187002677,5.529211471798408e-05
353.7984995101235,1.2625710776866492,3.597368816782633e-05
354.8002052889569,1.1760973857607198,2.5837718323858586e-05
355.8028839928607,1.0861168005105049,2.562855828623756e-05
356.80459133120587,0.9927616632119092,5.064432586385236e-05
357.807758141888,0.8960819928391245,9.130097452038068e-05
358.809465479888,0.7965226050369106,0.00011281099969900396
359.81214450971277,0.6931898763261656,0.00011535070053851253
360.8138518477128,0.586609684385259,0.00011370061654780539
361.81701865874174,0.47657447087526067,0.00010859397402908689
362.8187259967403,0.3637115904100263,0.00010208252341117976
363.8204333347403,0.24699219408504397,0.00010001787563981806
364.8236001457675,0.12694471162013043,0.0001040420681308054
365.82531430781364,0.0038906935746402804,0.0001035945991443746
366.8279989233447,-0.1227955461783286,0.00010219453529921945
367.8297130857356,0.19274144008565858,0.00011378366762823195
368.83288749245054,0.5486641929888219,0.00012412834979895306
369.83508308424126,0.49900041540964934,0.00013255832275538862
370.83727867672417,0.44747530041938527,0.00014587868514881326
371.8389860147242,0.39403655337501176,0.0001526528659187117
372.8421528257514,0.33901644928114005,0.0001564052771661347
373.8438601637514,0.28260106728854417,0.00015808459797051207
374.84606459159727,0.22427158996637914,0.0001596725823947275
375.8477908424563,0.16431029839220473,0.00014906720118122298
376.8504863033919,0.10261566446578976,0.00011816594034191218
377.8531817643323,0.03935322069055452,9.622368921562677e-05
378.8549080151913,-0.025552832095051006,8.522402589943285e-05
379.8571124430372,-0.09217455029422586,8.021333213251302e-05
380.85931687088305,-0.16039551417270298,9.564878022940005e-05
381.86201233182345,0.1736622422171007,0.00011127086062905225
382.8642167596693,0.4645340907590137,0.00010969192676453608
383.86691222060495,0.30966698002065307,0.00010658802892586579
384.86863847146395,0.15494694947973012,0.00010440069978810042
385.87133393205517,-3.792170252732019e-05,9.92565609291927e-05
386.87353836024965,-0.1549469220903166,9.711377358181138e-05
387.87526461110866,-0.30966698002065307,0.00010428658079730902
388.8779600720443,-0.46468202031335476,0.00010948090206373758
389.8796863229033,-0.1738796064014425,0.00010939760049312104
390.8823817834945,0.16037313908493062,0.00011279301027841598
391.88507724443014,0.09213529779919559,0.00011037656607793453
392.8872957704907,0.02555218972811686,0.00011623332468268251
393.8890220213497,-0.03937782824258314,0.00013114231450451472
394.8912405470602,-0.10266449704983042,0.00013031764579210116
395.89345907277067,-0.16427957371412327,0.00012993474953005362
396.89567759848114,-0.22415936720132928,0.00013772962143959622
397.8983891643489,-0.2824574096187457,0.0001384932837193719
398.90060769005936,-0.33922425604361717,0.0001326967103941674
399.90235129431585,-0.39405314946157444,0.00012840547589740409
400.9050628601836,-0.4471528405465382,0.00012676021081533528
401.9077583211192,-0.4990176069303158,0.00011271553309573377
402.9094845719782,-0.5489239679929104,8.376889276067442e-05
403.91218003256944,-0.5972593891466458,5.9221454202574377e-05
404.91390628342845,-0.6438370911537975,4.27126893678691e-05
405.9166017447132,-0.6886572536315804,3.2049193772352585e-05
406.9188202704237,-0.7322915278154777,3.477082760614575e-05
407.9205465212827,-0.7739061470205418,3.4021902775801135e-05
408.92276504699316,-0.8132735992450765,2.4959022621030337e-05
409.9259523068343,-0.8517965393410497,3.914002840907849e-05
410.9276959114346,-0.8885813384420707,6.866262704346399e-05
411.93040747730237,-0.923813344953509,7.00327969148913e-05
412.9316575647536,-0.9570693593285171,4.427925549480344e-05
413.93436913062135,-0.9882511066355533,2.1412053862464494e-05
414.9366070161289,-1.0181951741733002,1.2196542541069482e-05
415.93931858199664,-1.0465019097241277,9.0799898679667e-06
416.94155646715274,-1.073648601365138,1.5510505859494003e-06
417.9433000714092,-1.0983473298614763,3.357156868694566e-06
418.94601163727697,-1.1214034875386996,8.618627548605055e-06
419.94823016298744,-1.1433137946874126,-1.0789685016130812e-05
420.9504486886979,-1.163579607952765,-4.3344365742323814e-05
421.9521749399064,-1.1813073025658734,-7.438639806874296e-05
422.95536220009177,-1.198271809305076,-9.886480301463547e-05
423.9565969425338,-1.2135237753960333,-0.00010899641629286651
424.959292403125,-1.2259590197523502,-0.00010050285364476461
425.96198786406063,-1.2379108743032856,-8.840356500000694e-05
426.9641922922551,-1.248177387022995,-9.307871916596753e-05
427.9664301774112,-1.2564789817824122,-0.0001047469561916759
428.96866806291877,-1.2628236967778517,-0.00012811547571805166
429.9714009929928,-1.2684331296399551,-0.00016439969028636582
430.9726716927754,-1.2720841989136658,-0.0001883662743146241
431.9748902184859,-1.273156904210574,-0.0002034048680710371
432.97709464598717,-1.2728544896289602,-0.0002127197305776433
433.9797901069228,-1.2708788992306548,-0.00019276756372486824
434.9824855678584,-1.2681628408647718,-0.00016662713044467053
435.9842118190669,-1.263174222371436,-0.00017904509118071125
436.9869072796581,-1.256509823716271,-0.00020689340302503092
437.9886335305171,-1.248195374060784,-0.00023351103576913494
438.99132899145275,-1.2381986488672527,-0.0002633169696875444
439.99305524231175,-1.2268466771646809,-0.0002878377868570329
440.99527376802223,-1.212941018135451,-0.00028972569013179905
441.997969229307,-1.1982472194790665,-0.0002364692253160534
442.999695480166,-1.1813327699038785,-0.00018437202557043634
444.0028827400071,-1.1630069065723772,-0.00019175549210838458
445.0045969020499,-1.143614747359523,-0.00021591165073342166
446.0068013302444,-1.1216893658156892,-0.00022651542660724844
447.00900575809027,-1.098126744933251,-0.00023121436099651072
448.0116903732765,-1.0728993044751176,-0.0002520131310167296
449.0143749891553,-1.4503532066799238,-0.00026829075691034
450.01657058094605,-1.7846452870709626,-0.00025512366057155145
451.018766173084,-1.6731704694834073,-0.0002687120932712187
452.0209617652197,-1.5616855640851117,-0.00031905474381229966
453.0231537839392,-1.450188829251732,-0.0003257200603356796
454.02534580265876,-1.3386781255420817,-0.00028838698226816753
455.02753782137796,-1.2271572777674715,-0.00029615427601805794
456.0297298400975,-1.1156271296455287,-0.00034023759778038906
457.03192185881704,-1.00387187525007,-0.00036463582956900397
458.03460088864284,-0.8922985482864941,-0.0003788720938899018
459.03679290736204,-0.7808268208646066,-0.0004116860372733504
460.03947193718784,-0.6695118065626984,-0.0004430278605675271
461.04069224847876,-0.5580799060049487,-0.0004419242769525865
462.0433860798348,-0.44615518152429995,-0.0004461748572150005
463.04559895220444,-0.33466617222091766,-0.0004816471476305294
464.0482927835605,-0.22304082126650907,-0.000496823069917429
465.05098661457,-0.11152089213544202,-0.00047052424543425576
466.0522236425483,-8.113170360369152e-05,-0.0004725443830228076
467.05491747390437,0.11157435791777001,-0.0005196888841645568
468.057130346274,0.223147856793192,-0.0005403738681974326
469.0593432186489,0.33460461426061733,-0.0005379427484300317
470.06207321557906,0.4460587948559042,-0.0005801778151622624
471.0648032125092,0.5580536188052373,-0.0006314812675404703
472.0660780251385,0.6694767716944536,-0.0006106463460656958
473.06880802206865,0.7805703671472636,-0.0005720023771882553
474.0715380186597,0.8923023071037038,-0.0006149488146646203
475.07379110409994,1.0037621767251996,-0.0006651962079666308
476.0765211010301,1.1156122682696028,-0.0006499151222601042
477.07829805516826,1.2270122796277787,-0.0006419813941264639
478.081054023527,1.3382688477890439,-0.0006858500150375181
479.08333510689437,1.4500600174011484,-0.0007163031867281717
480.0856161906098,1.5619707081927354,-0.0007145211656310152
481.087393144748,1.672998582515628,-0.0007776438311271574
482.0901491134444,1.7845744658844238,-0.0008841523537187054
483.09192606758256,1.4507955435049107,-0.0009264604419250759
484.0946820359413,1.0733434436760712,-0.0009349278581807857
485.096489017799,1.0982273444573065,-0.0010044675904384319
486.0993544498331,1.121511064944389,-0.0010559945990825331
487.10123727615075,1.1431267113563888,-0.0010275670656480357
488.10410270853396,1.163118483356683,-0.0010507810426175388
489.10598553518537,1.1814330443782206,-0.0011511379054371903
490.1088092212878,1.1978072046051242,-0.0011813403807325756
